"PVWatts Hourly PV Performance Data"
"Requested Location","1712 kimberly dr, sunnyvale, ca"
"Location","Lat, Lng: 37.33, -122.06"
"Latitude (DD)","37.33"
"Longitude (DD)","-122.06"
"Elevation (m)","88.400001525879"
"DC System Size (kW)","1"
"Module Type","Premium"
"Array Type","Fixed (roof mount)"
"Array Tilt (deg)","18.4"
"Array Azimuth (deg)","90"
"System Losses (%)","0"
"DC to AC Size Ratio","1"
"Inverter Efficiency (%)","99"
"Ground Coverage Ratio","NA"
"Albedo","From weather file"
"Bifacial","No (0)"
"Monthly Irradiance Loss (%)",""
"","Jan","0"
"","Feb","0"
"","Mar","0"
"","Apr","0"
"","May","0"
"","June","0"
"","July","0"
"","Aug","0"
"","Sept","0"
"","Oct","0"
"","Nov","0"
"","Dec","0"

"Month","Day","Hour","Beam Irradiance (W/m2)","Diffuse Irradiance (W/m2)","Ambient Temperature (C)","Wind Speed (m/s)","Albedo","Plane of Array Irradiance (kW/m2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"5","27","18","349","44","17","2.2","0.12","33.683","17.895","30.03","24.97"
"5","27","19","0","0","14","2.2","0.12","0","14","0","0"
"5","27","20","0","0","13","2.4","0.12","0","13","0","0"
"5","27","21","0","0","12","2.4","0.12","0","12","0","0"
"5","27","22","0","0","12","2.1","0.12","0","12","0","0"
"5","27","23","0","0","12","1.8","0.12","0","12","0","0"
"5","28","0","0","0","11","1.6","0.12","0","11","0","0"
"5","28","1","0","0","11","1.5","0.12","0","11","0","0"
"5","28","2","0","0","11","1.4","0.12","0","11","0","0"
"5","28","3","0","0","10","1.2","0.12","0","10","0","0"
"5","28","4","0","0","10","1.6","0.12","0","10","0","0"
"5","28","5","227","37","12","2.3","0.12","151.899","15.907","138.837","133.217"
"5","28","6","526","78","14","2.6","0.12","414.163","24.363","416.763","409.714"
"5","28","7","698","97","16","2.5","0.12","645.09","32.404","630.978","622.827"
"5","28","8","784","113","18","2.4","0.12","817.49","39.107","772.931","764.05"
"5","28","9","835","124","20","2.4","0.12","928.479","43.914","855.348","846.043"
"5","28","10","848","142","22","2.5","0.12","978.5","46.697","886.811","877.344"
"5","28","11","863","146","23","2.7","0.12","970.924","46.618","877.769","868.349"
"5","28","12","863","147","23","3","0.12","902.915","43.852","824.416","815.27"
"5","28","13","844","148","23","3.3","0.12","782.803","40.217","725.089","716.454"
"5","28","14","810","143","23","3.4","0.12","620.442","36.447","583.448","575.542"
"5","28","15","756","133","22","3.4","0.12","435.837","31.399","407.364","400.363"
"5","28","16","688","111","21","3.3","0.12","243.593","26.15","203.536","197.584"
"5","28","17","546","87","18","3.1","0.12","78.229","19.67","60.109","54.895"
"5","28","18","284","48","16","2.8","0.12","36.312","16.864","32.676","27.602"
"5","28","19","0","0","14","2.7","0.12","0","14","0","0"
"5","28","20","0","0","12","2.6","0.12","0","12","0","0"
"5","28","21","0","0","12","2.5","0.12","0","12","0","0"
"5","28","22","0","0","12","2.3","0.12","0","12","0","0"
"5","28","23","0","0","12","2.1","0.12","0","12","0","0"
"5","29","0","0","0","11","2","0.12","0","11","0","0"
"5","29","1","0","0","11","2","0.12","0","11","0","0"
"5","29","2","0","0","11","2","0.12","0","11","0","0"
"5","29","3","0","0","11","1.9","0.12","0","11","0","0"
"5","29","4","0","0","11","2.2","0.12","0","11","0","0"
"5","29","5","0","19","12","2.7","0.12","18.073","12.434","15.573","10.587"
"5","29","6","0","58","14","3","0.12","55.278","15.283","52.558","47.382"
"5","29","7","19","176","15","3","0.12","190.014","19.4","185.034","179.176"
"5","29","8","744","131","17","2.9","0.12","806.863","36.044","770.931","762.06"
"5","29","9","801","143","19","2.9","0.12","924.083","40.758","860.866","851.532"
"5","29","10","853","138","20","2.9","0.12","979.819","43.038","900.68","891.142"
"5","29","11","869","141","21","3.1","0.12","972.445","43.09","891.267","881.778"
"5","29","12","870","141","22","3.2","0.12","904.341","42.206","831.06","821.88"
"5","29","13","858","137","22","3.4","0.12","784.684","38.988","730.468","721.805"
"5","29","14","829","131","21","3.8","0.12","622.469","33.692","591.737","583.787"
"5","29","15","780","122","20","4","0.12","437.719","28.624","413.616","406.583"
"5","29","16","599","130","19","4.1","0.12","240.179","23.526","206.107","200.141"
"5","29","17","513","86","16","4","0.12","77.394","17.439","60.059","54.844"
"5","29","18","294","49","14","3.5","0.12","37.06","14.787","33.71","28.631"
"5","29","19","0","0","13","2.9","0.12","0","13","0","0"
"5","29","20","0","0","12","2.7","0.12","0","12","0","0"
"5","29","21","0","0","12","2.6","0.12","0","12","0","0"
"5","29","22","0","0","12","2.6","0.12","0","12","0","0"
"5","29","23","0","0","12","2.6","0.12","0","12","0","0"
"5","30","0","0","0","12","2.5","0.12","0","12","0","0"
"5","30","1","0","0","12","2.3","0.12","0","12","0","0"
"5","30","2","0","0","12","2.3","0.12","0","12","0","0"
"5","30","3","0","0","12","2.2","0.12","0","12","0","0"
"5","30","4","0","0","12","2.1","0.12","0","12","0","0"
"5","30","5","0","12","12","2.1","0.12","11.403","12.306","9.648","4.692"
"5","30","6","0","43","13","2.1","0.12","40.947","14.12","38.634","33.53"
"5","30","7","39","190","14","2.3","0.12","229.138","20.017","224.341","218.281"
"5","30","8","343","271","16","2.4","0.12","599.865","31.447","575.981","568.113"
"5","30","9","796","143","17","2.4","0.12","919.737","40.683","856.998","847.684"
"5","30","10","822","155","19","2.6","0.12","974.283","43.143","894.591","885.084"
"5","30","11","841","157","20","2.8","0.12","961.736","42.985","881.342","871.903"
"5","30","12","843","157","20","3","0.12","895.991","40.69","827.683","818.52"
"5","30","13","847","143","21","3.2","0.12","782.573","38.493","729.673","721.014"
"5","30","14","817","138","20","3.4","0.12","622.526","33.493","592.038","584.087"
"5","30","15","766","129","19","3.5","0.12","439.108","28.325","415.652","408.609"
"5","30","16","679","115","18","3.5","0.12","247.427","23.078","210.532","204.544"
"5","30","17","529","93","16","3.4","0.12","85.022","17.733","66.473","61.225"
"5","30","18","255","53","14","3","0.12","40.22","14.926","36.736","31.642"
"5","30","19","0","0","12","2.8","0.12","0","12","0","0"
"5","30","20","0","0","12","2.5","0.12","0","12","0","0"
"5","30","21","0","0","12","2.3","0.12","0","12","0","0"
"5","30","22","0","0","11","2.2","0.12","0","11","0","0"
"5","30","23","0","0","11","2.2","0.12","0","11","0","0"
"5","31","0","0","0","11","2.1","0.12","0","11","0","0"
"5","31","1","0","0","11","1.8","0.12","0","11","0","0"
"5","31","2","0","0","11","1.7","0.12","0","11","0","0"
"5","31","3","0","0","11","1.9","0.12","0","11","0","0"
"5","31","4","0","0","11","2.3","0.12","0","11","0","0"
"5","31","5","0","11","11","2.6","0.12","10.451","11.256","8.865","3.914"
"5","31","6","401","107","11","2.8","0.12","373.011","20.001","379.232","372.376"
"5","31","7","0","126","12","2.9","0.12","122.795","14.89","119.511","113.99"
"5","31","8","20","238","14","2.9","0.12","252.909","19.935","244.956","238.79"
"5","31","9","239","377","15","2.8","0.12","623.987","29.894","595.362","587.394"
"5","31","10","837","151","17","2.8","0.12","985.203","40.564","913.658","904.053"
"5","31","11","855","153","18","2.9","0.12","971.849","40.829","898.063","888.538"
"5","31","12","850","158","19","3.1","0.12","903.825","39.525","838.625","829.406"
"5","31","13","490","365","19","3.3","0.12","712.148","34.627","667.526","659.187"
"5","31","14","793","159","19","3.5","0.12","627.682","32.39","598.994","591.008"
"5","31","15","742","146","18","3.7","0.12","440.998","27.084","419.642","412.578"
"5","31","16","580","145","15","2.8","0.12","250.796","20.816","219.991","213.954"
"5","31","17","282","122","15","2.1","0.12","105.255","17.806","93.24","87.855"
"5","31","18","57","51","14","2","0.12","43.458","15.203","39.855","34.744"
"5","31","19","0","0","13","2.3","0.12","0","13","0","0"
"5","31","20","0","0","13","2.4","0.12","0","13","0","0"
"5","31","21","0","0","12","2.3","0.12","0","12","0","0"
"5","31","22","0","0","12","2.3","0.12","0","12","0","0"
"5","31","23","0","0","12","2.5","0.12","0","12","0","0"
"6","1","0","0","0","12","2.7","0.12","0","12","0","0"
"6","1","1","0","0","12","2.4","0.12","0","12","0","0"
"6","1","2","0","0","12","2.2","0.12","0","12","0","0"
"6","1","3","0","0","12","2.3","0.12","0","12","0","0"
"6","1","4","0","0","12","2.5","0.12","0","12","0","0"
"6","1","5","0","33","12","2.7","0.12","32.814","12.789","29.117","24.062"
"6","1","6","150","116","12","2.9","0.12","220.681","17.225","221.823","215.776"
"6","1","7","237","201","13","3.2","0.12","408.573","22.178","406.911","399.913"
"6","1","8","309","280","15","3.6","0.12","580.725","27.208","565.483","557.669"
"6","1","9","798","138","16","3.6","0.12","916.891","35.279","871.848","862.458"
"6","1","10","790","171","16","3.5","0.12","960.465","36.471","903.774","894.22"
"6","1","11","834","156","17","3.6","0.12","955.208","37.036","895.133","885.623"
"6","1","12","856","142","17","4","0.12","895.143","34.694","845.934","836.677"
"6","1","13","853","133","17","4.1","0.12","780.087","32.21","744.706","735.97"
"6","1","14","840","120","17","3.9","0.12","625.499","29.568","603.913","595.901"
"6","1","15","810","104","17","3.6","0.12","438.754","26.177","418.957","411.897"
"6","1","16","742","90","16","3.4","0.12","247.86","21.15","210.331","204.344"
"6","1","17","610","74","15","3.2","0.12","74.706","16.515","53.02","47.842"
"6","1","18","348","45","14","2.6","0.12","33.946","14.838","30.826","25.762"
"6","1","19","0","0","12","2.1","0.12","0","12","0","0"
"6","1","20","0","0","12","2","0.12","0","12","0","0"
"6","1","21","0","0","12","1.9","0.12","0","12","0","0"
"6","1","22","0","0","11","1.8","0.12","0","11","0","0"
"6","1","23","0","0","11","1.5","0.12","0","11","0","0"
"6","2","0","0","0","11","1.3","0.12","0","11","0","0"
"6","2","1","0","0","11","1.3","0.12","0","11","0","0"
"6","2","2","0","0","11","1.4","0.12","0","11","0","0"
"6","2","3","0","0","11","1.7","0.12","0","11","0","0"
"6","2","4","0","0","11","2","0.12","0","11","0","0"
"6","2","5","122","39","12","2.5","0.12","104.902","14.608","96.164","90.764"
"6","2","6","213","112","14","2.9","0.12","260.731","20.177","261.171","254.922"
"6","2","7","689","99","16","3","0.12","642.175","30.954","631.228","623.076"
"6","2","8","769","117","18","3.1","0.12","810.518","36.5","773.53","764.646"
"6","2","9","818","130","19","3.2","0.12","927.4","39.771","867.462","858.095"
"6","2","10","838","144","20","3.3","0.12","973.021","41.41","899.708","890.175"
"6","2","11","489","395","20","3.3","0.12","870.585","39.094","802.827","793.792"
"6","2","12","846","152","20","3.2","0.12","896.2","40.021","830.011","820.836"
"6","2","13","490","365","21","3.2","0.12","713.307","36.907","662.889","654.573"
"6","2","14","825","127","20","3.5","0.12","623.454","33.304","593.44","585.482"
"6","2","15","766","122","19","3.6","0.12","436.552","28.132","414.01","406.974"
"6","2","16","472","172","18","3.4","0.12","249.85","23.281","221.65","215.604"
"6","2","17","168","134","17","3","0.12","115.849","19.65","106.102","100.651"
"6","2","18","0","47","16","2.2","0.12","43.538","17.159","39.684","34.574"
"6","2","19","0","0","15","1.5","0.12","0","15","0","0"
"6","2","20","0","0","14","1.3","0.12","0","14","0","0"
"6","2","21","0","0","14","1.4","0.12","0","14","0","0"
"6","2","22","0","0","14","1.5","0.12","0","14","0","0"
"6","2","23","0","0","14","1.5","0.12","0","14","0","0"
"6","3","0","0","0","14","1.2","0.12","0","14","0","0"
"6","3","1","0","0","13","1.1","0.12","0","13","0","0"
"6","3","2","0","0","13","1.1","0.12","0","13","0","0"
"6","3","3","0","0","13","1.2","0.12","0","13","0","0"
"6","3","4","0","0","13","1.6","0.12","0","13","0","0"
"6","3","5","283","34","14","2","0.12","172.216","18.712","157.876","152.159"
"6","3","6","577","64","16","2.4","0.12","428.632","27.131","427.864","420.758"
"6","3","7","722","80","18","2.4","0.12","641.767","34.628","622.903","614.794"
"6","3","8","800","93","19","2.2","0.12","804.314","40.579","756.634","747.836"
"6","3","9","844","102","20","2.3","0.12","915.337","44.029","843.209","833.967"
"6","3","10","887","97","21","2.8","0.12","972.876","44.28","890.94","881.452"
"6","3","11","893","104","22","3.3","0.12","961.972","43.157","882.15","872.707"
"6","3","12","884","111","22","3.5","0.12","892.393","41.013","824.262","815.117"
"6","3","13","361","412","22","3.9","0.12","658.656","35.174","613.589","605.528"
"6","3","14","507","300","21","4.2","0.12","577.222","32.086","547.129","539.409"
"6","3","15","374","282","21","4","0.12","405.163","28.989","382.641","375.767"
"6","3","16","514","159","20","3.6","0.12","250.291","25.117","218.98","212.948"
"6","3","17","547","80","19","3","0.12","79.055","20.68","57.182","51.982"
"6","3","18","0","49","17","2.1","0.12","45.204","18.228","41.114","35.997"
"6","3","19","0","0","15","1.5","0.12","0","15","0","0"
"6","3","20","0","0","15","1.4","0.12","0","15","0","0"
"6","3","21","0","0","14","1.2","0.12","0","14","0","0"
"6","3","22","0","0","14","1.2","0.12","0","14","0","0"
"6","3","23","0","0","14","1.1","0.12","0","14","0","0"
"6","4","0","0","0","14","1","0.12","0","14","0","0"
"6","4","1","0","0","14","0.9","0.12","0","14","0","0"
"6","4","2","0","0","14","0.9","0.12","0","14","0","0"
"6","4","3","0","0","14","0.9","0.12","0","14","0","0"
"6","4","4","0","0","14","1.2","0.12","0","14","0","0"
"6","4","5","225","38","16","1.8","0.12","152.546","20.353","138.658","133.039"
"6","4","6","535","72","17","2.3","0.12","413.937","27.952","411.233","404.213"
"6","4","7","697","89","19","2.6","0.12","633.825","34.827","614.288","606.223"
"6","4","8","789","98","20","2.9","0.12","806.634","39.045","762.962","754.132"
"6","4","9","843","105","21","3.1","0.12","917.903","41.904","852.395","843.105"
"6","4","10","865","116","21","3","0.12","971.507","43.461","891.98","882.486"
"6","4","11","885","116","22","3","0.12","966.702","44.332","882.224","872.781"
"6","4","12","889","113","22","3.3","0.12","899.4","41.776","828.316","819.15"
"6","4","13","888","103","21","3.5","0.12","782.513","37.682","732.602","723.928"
"6","4","14","864","98","20","3.4","0.12","624.071","33.531","594.119","586.158"
"6","4","15","818","92","20","3.3","0.12","439.978","29.648","415.309","408.267"
"6","4","16","747","82","19","3.2","0.12","246.015","24.28","206.401","200.434"
"6","4","17","627","66","18","2.7","0.12","72.676","19.568","48.174","43.02"
"6","4","18","388","41","17","1.8","0.12","29.958","17.865","26.75","21.707"
"6","4","19","0","0","16","1.4","0.12","0","16","0","0"
"6","4","20","0","0","15","1.4","0.12","0","15","0","0"
"6","4","21","0","0","15","1.2","0.12","0","15","0","0"
"6","4","22","0","0","14","0.9","0.12","0","14","0","0"
"6","4","23","0","0","14","0.8","0.12","0","14","0","0"
"6","5","0","0","0","13","0.8","0.12","0","13","0","0"
"6","5","1","0","0","13","0.8","0.12","0","13","0","0"
"6","5","2","0","0","13","0.7","0.12","0","13","0","0"
"6","5","3","0","0","13","0.7","0.12","0","13","0","0"
"6","5","4","0","0","13","1","0.12","0","13","0","0"
"6","5","5","327","32","14","1.5","0.12","187.667","19.715","172.105","166.315"
"6","5","6","87","117","16","1.7","0.12","185.143","21.511","181.413","175.574"
"6","5","7","741","76","19","1.8","0.12","651.379","38.014","624.484","616.366"
"6","5","8","813","89","21","1.8","0.12","811.348","44.605","751.712","742.94"
"6","5","9","856","98","23","2","0.12","922.811","48.696","834.953","825.753"
"6","5","10","896","95","24","2.2","0.12","980.304","50.196","877.372","867.954"
"6","5","11","906","98","25","2.5","0.12","969.476","49.458","867.726","858.357"
"6","5","12","906","100","25","2.9","0.12","902.856","46.214","817.726","808.614"
"6","5","13","889","103","25","3.2","0.12","784.144","42.533","720.695","712.083"
"6","5","14","870","96","24","3.4","0.12","627.03","37.595","587.926","579.996"
"6","5","15","836","87","23","3.5","0.12","444.704","32.45","415.634","408.591"
"6","5","16","775","76","22","3.4","0.12","248.99","27.17","206.11","200.144"
"6","5","17","665","61","20","3","0.12","75.137","21.524","48.405","43.251"
"6","5","18","439","38","18","2.3","0.12","27.25","18.712","24.14","19.11"
"6","5","19","0","0","16","1.9","0.12","0","16","0","0"
"6","5","20","0","0","15","1.8","0.12","0","15","0","0"
"6","5","21","0","0","15","1.7","0.12","0","15","0","0"
"6","5","22","0","0","14","1.4","0.12","0","14","0","0"
"6","5","23","0","0","14","1.2","0.12","0","14","0","0"
"6","6","0","0","0","14","1","0.12","0","14","0","0"
"6","6","1","0","0","13","0.9","0.12","0","13","0","0"
"6","6","2","0","0","13","0.9","0.12","0","13","0","0"
"6","6","3","0","0","13","1","0.12","0","13","0","0"
"6","6","4","0","0","13","1.5","0.12","0","13","0","0"
"6","6","5","331","32","15","2.1","0.12","189.304","20.08","173.533","167.735"
"6","6","6","611","61","16","2.3","0.12","445.007","27.778","443.738","436.55"
"6","6","7","744","78","18","2.4","0.12","656.066","34.999","636.19","628.013"
"6","6","8","821","90","19","2.7","0.12","819.542","39.039","775.697","766.802"
"6","6","9","868","98","21","3","0.12","934.382","42.639","865.55","856.193"
"6","6","10","895","104","22","3.3","0.12","989.072","43.77","907.395","897.822"
"6","6","11","909","107","23","3.6","0.12","981.787","43.602","898.764","889.235"
"6","6","12","911","109","23","3.6","0.12","916.491","42.229","842.787","833.547"
"6","6","13","886","117","23","3.7","0.12","795.418","39.444","739.539","730.829"
"6","6","14","862","113","23","4","0.12","638.13","35.638","602.599","594.594"
"6","6","15","820","103","22","4.4","0.12","452.556","30.439","426.564","419.464"
"6","6","16","750","90","20","4.4","0.12","255.895","24.604","216.153","210.135"
"6","6","17","631","71","18","4.1","0.12","78.941","19.372","53.198","48.019"
"6","6","18","397","44","16","3.5","0.12","32.486","16.691","29.303","24.247"
"6","6","19","0","0","15","2.9","0.12","0","15","0","0"
"6","6","20","0","0","14","2.6","0.12","0","14","0","0"
"6","6","21","0","0","14","2.6","0.12","0","14","0","0"
"6","6","22","0","0","13","2.7","0.12","0","13","0","0"
"6","6","23","0","0","13","2.8","0.12","0","13","0","0"
"6","7","0","0","0","13","2.8","0.12","0","13","0","0"
"6","7","1","0","0","13","2.7","0.12","0","13","0","0"
"6","7","2","0","0","12","2.6","0.12","0","12","0","0"
"6","7","3","0","0","12","2.5","0.12","0","12","0","0"
"6","7","4","0","0","12","2.7","0.12","0","12","0","0"
"6","7","5","289","36","13","3.1","0.12","176.953","16.964","163.998","158.249"
"6","7","6","0","82","14","3.1","0.12","80.252","15.831","77.295","71.992"
"6","7","7","706","94","15","3.1","0.12","649.327","29.871","641.031","632.829"
"6","7","8","783","111","15","3.1","0.12","816.613","33.64","787.838","778.881"
"6","7","9","838","119","17","3.2","0.12","928.871","37.807","875.67","866.261"
"6","7","10","879","118","18","3.1","0.12","988.233","40.469","917.694","908.068"
"6","7","11","888","125","19","3.1","0.12","979.84","41.259","904.556","894.998"
"6","7","12","887","127","20","3.2","0.12","912.695","40.393","844.706","835.456"
"6","7","13","494","366","20","3.3","0.12","719.98","35.798","671.898","663.537"
"6","7","14","468","313","19","3.4","0.12","566.875","31.258","538.271","530.597"
"6","7","15","807","112","18","3.4","0.12","451.333","27.745","429.85","422.734"
"6","7","16","347","204","17","3.2","0.12","254.27","22.593","232.058","225.958"
"6","7","17","434","105","16","3.1","0.12","98.251","18.12","78.998","73.686"
"6","7","18","328","54","14","3.1","0.12","40.575","14.92","37.285","32.188"
"6","7","19","0","0","13","3","0.12","0","13","0","0"
"6","7","20","0","0","12","2.9","0.12","0","12","0","0"
"6","7","21","0","0","12","2.6","0.12","0","12","0","0"
"6","7","22","0","0","12","2.6","0.12","0","12","0","0"
"6","7","23","0","0","12","2.7","0.12","0","12","0","0"
"6","8","0","0","0","12","2.8","0.12","0","12","0","0"
"6","8","1","0","0","12","2.7","0.12","0","12","0","0"
"6","8","2","0","0","12","2.5","0.12","0","12","0","0"
"6","8","3","0","0","12","2.6","0.12","0","12","0","0"
"6","8","4","0","0","12","3","0.12","0","12","0","0"
"6","8","5","229","42","12","3.2","0.12","159.574","15.518","148.446","142.777"
"6","8","6","556","79","13","3.2","0.12","434.478","22.81","440.317","433.146"
"6","8","7","703","102","14","3.5","0.12","656.63","28.103","652.312","644.052"
"6","8","8","795","113","15","3.8","0.12","829.327","31.965","805.117","796.07"
"6","8","9","845","121","16","3.9","0.12","937.794","34.857","893.801","884.299"
"6","8","10","838","150","17","3.8","0.12","987.927","37.123","927.976","918.297"
"6","8","11","842","159","18","3.9","0.12","974.984","37.553","911.692","902.097"
"6","8","12","835","163","18","4.1","0.12","903.969","35.611","850.735","841.454"
"6","8","13","853","140","18","4.5","0.12","792.139","32.613","754.9","746.111"
"6","8","14","507","302","17","4.7","0.12","582.178","27.449","561.312","553.519"
"6","8","15","537","222","17","4.5","0.12","425.133","24.822","408.713","401.706"
"6","8","16","692","113","16","4.3","0.12","259.138","20.748","225.212","219.148"
"6","8","17","551","91","15","4","0.12","93.079","16.701","69.77","64.506"
"6","8","18","142","56","13","3.5","0.12","44.916","13.956","41.685","36.565"
"6","8","19","0","0","12","3.1","0.12","0","12","0","0"
"6","8","20","0","0","12","2.8","0.12","0","12","0","0"
"6","8","21","0","0","12","2.6","0.12","0","12","0","0"
"6","8","22","0","0","12","2.6","0.12","0","12","0","0"
"6","8","23","0","0","12","2.6","0.12","0","12","0","0"
"6","9","0","0","0","12","2.5","0.12","0","12","0","0"
"6","9","1","0","0","12","2.2","0.12","0","12","0","0"
"6","9","2","0","0","12","1.9","0.12","0","12","0","0"
"6","9","3","0","0","12","1.9","0.12","0","12","0","0"
"6","9","4","0","0","12","2.2","0.12","0","12","0","0"
"6","9","5","203","41","13","2.5","0.12","147.765","16.678","136.578","130.97"
"6","9","6","17","108","15","2.9","0.12","119.267","17.817","116.018","110.515"
"6","9","7","34","188","16","3.2","0.12","222.903","20.995","217.1","211.078"
"6","9","8","148","302","17","3.5","0.12","455.166","26.703","439.592","432.426"
"6","9","9","108","378","18","3.7","0.12","490.87","28.116","467.19","459.881"
"6","9","10","92","433","19","4.1","0.12","526.29","29.21","496.275","488.817"
"6","9","11","490","374","19","4.4","0.12","853.262","34.911","799.345","790.328"
"6","9","12","898","142","18","4.6","0.12","937.618","35.059","885.019","875.562"
"6","9","13","423","381","18","4.7","0.12","679.303","30.169","645.919","637.691"
"6","9","14","627","253","17","4.6","0.12","613.602","28.167","592.069","584.118"
"6","9","15","638","186","16","4.5","0.12","438.851","24.076","423.554","416.47"
"6","9","16","807","90","15","4.5","0.12","273.395","19.855","236.004","229.885"
"6","9","17","674","76","14","4.3","0.12","88.24","15.488","60.418","55.202"
"6","9","18","407","51","13","4","0.12","38.734","13.765","35.721","30.631"
"6","9","19","0","0","13","3.8","0.12","0","13","0","0"
"6","9","20","0","0","12","3.8","0.12","0","12","0","0"
"6","9","21","0","0","12","3.9","0.12","0","12","0","0"
"6","9","22","0","0","12","3.7","0.12","0","12","0","0"
"6","9","23","0","0","12","3.6","0.12","0","12","0","0"
"6","10","0","0","0","12","3.7","0.12","0","12","0","0"
"6","10","1","0","0","12","3.8","0.12","0","12","0","0"
"6","10","2","0","0","11","3.8","0.12","0","11","0","0"
"6","10","3","0","0","11","3.7","0.12","0","11","0","0"
"6","10","4","0","0","11","3.6","0.12","0","11","0","0"
"6","10","5","256","42","12","3.9","0.12","170.299","15.371","158.873","153.15"
"6","10","6","157","117","13","4.1","0.12","225.843","17.436","227.064","220.99"
"6","10","7","744","96","14","4.3","0.12","679.866","26.99","678.743","670.346"
"6","10","8","827","109","16","4.1","0.12","852.576","32.698","825.825","816.671"
"6","10","9","878","117","17","4.1","0.12","964.999","35.854","916.602","906.981"
"6","10","10","925","110","18","4.1","0.12","1025.792","38.013","961.679","951.827"
"6","10","11","933","115","19","4.2","0.12","1014.482","38.498","946.645","936.871"
"6","10","12","926","121","19","4.6","0.12","943.592","36.171","887.514","878.044"
"6","10","13","901","129","19","4.8","0.12","821.012","33.56","780.249","771.33"
"6","10","14","871","126","18","4.8","0.12","658.87","29.698","636.062","627.885"
"6","10","15","815","123","18","4.7","0.12","467.543","26.38","448.372","441.16"
"6","10","16","768","98","17","4.6","0.12","271.564","21.769","234.155","228.045"
"6","10","17","289","127","16","4.3","0.12","115.008","18.123","100.293","94.871"
"6","10","18","0","7","14","3.4","0.12","6.647","14.144","5.668","0.733"
"6","10","19","0","0","12","2.7","0.12","0","12","0","0"
"6","10","20","0","0","11","2.3","0.12","0","11","0","0"
"6","10","21","0","0","11","1.9","0.12","0","11","0","0"
"6","10","22","0","0","11","1.7","0.12","0","11","0","0"
"6","10","23","0","0","11","1.7","0.12","0","11","0","0"
"6","11","0","0","0","11","1.6","0.12","0","11","0","0"
"6","11","1","0","0","10","1.6","0.12","0","10","0","0"
"6","11","2","0","0","10","1.7","0.12","0","10","0","0"
"6","11","3","0","0","10","1.7","0.12","0","10","0","0"
"6","11","4","0","0","10","1.8","0.12","0","10","0","0"
"6","11","5","311","38","12","2.5","0.12","187.692","16.669","174.643","168.84"
"6","11","6","617","71","14","3.4","0.12","460.552","24.073","465.646","458.345"
"6","11","7","785","83","16","3.8","0.12","692.269","30.212","683.78","675.357"
"6","11","8","866","94","18","4.1","0.12","863.228","34.911","830.058","820.883"
"6","11","9","915","100","20","4.5","0.12","981.73","38.153","925.103","915.439"
"6","11","10","926","115","21","4.8","0.12","1032.173","39.315","962.846","952.988"
"6","11","11","937","120","22","5","0.12","1023.639","39.692","950.825","941.029"
"6","11","12","936","121","23","5.1","0.12","953.074","39.265","886.183","876.719"
"6","11","13","935","112","23","5.3","0.12","832.787","36.875","782.254","773.325"
"6","11","14","915","104","23","5.2","0.12","667.905","34.278","634.58","626.411"
"6","11","15","878","95","23","5.1","0.12","476.677","31.12","449.542","442.324"
"6","11","16","819","81","22","4.7","0.12","270.899","26.683","227.405","221.329"
"6","11","17","704","66","20","3.9","0.12","87.668","21.541","56.519","51.323"
"6","11","18","470","43","17","2.9","0.12","31.202","17.732","28.025","22.976"
"6","11","19","0","0","15","2","0.12","0","15","0","0"
"6","11","20","0","0","14","1.7","0.12","0","14","0","0"
"6","11","21","0","0","14","1.5","0.12","0","14","0","0"
"6","11","22","0","0","13","1.4","0.12","0","13","0","0"
"6","11","23","0","0","13","1.4","0.12","0","13","0","0"
"6","12","0","0","0","13","1.5","0.12","0","13","0","0"
"6","12","1","0","0","13","1.6","0.12","0","13","0","0"
"6","12","2","0","0","13","1.7","0.12","0","13","0","0"
"6","12","3","0","0","12","1.9","0.12","0","12","0","0"
"6","12","4","0","0","12","2.4","0.12","0","12","0","0"
"6","12","5","405","32","14","3","0.12","218.744","18.982","202.51","196.563"
"6","12","6","684","58","16","3.5","0.12","481.093","26.363","483.439","476.047"
"6","12","7","828","70","19","3.9","0.12","703.365","33.232","687.789","679.346"
"6","12","8","898","81","22","4.2","0.12","876.045","38.924","830.365","821.188"
"6","12","9","941","88","24","4.2","0.12","993.263","43.14","918.896","909.264"
"6","12","10","965","93","25","4.3","0.12","1047.65","44.877","957.478","947.648"
"6","12","11","975","96","26","4.2","0.12","1036.755","45.929","941.018","931.272"
"6","12","12","974","96","27","4","0.12","963.893","46.06","873.93","864.529"
"6","12","13","945","105","28","3.8","0.12","834.906","45.006","760.49","751.673"
"6","12","14","917","102","27","3.6","0.12","668.257","41.045","618.845","610.756"
"6","12","15","873","96","26","3.4","0.12","476.276","36.289","440.539","433.367"
"6","12","16","802","86","25","3","0.12","271.832","31.051","225.241","219.177"
"6","12","17","682","70","23","2.4","0.12","86.775","24.956","55.312","50.122"
"6","12","18","446","45","19","1.7","0.12","32.908","19.972","29.359","24.303"
"6","12","19","0","0","17","1.2","0.12","0","17","0","0"
"6","12","20","0","0","15","1.1","0.12","0","15","0","0"
"6","12","21","0","0","14","1.1","0.12","0","14","0","0"
"6","12","22","0","0","14","1.1","0.12","0","14","0","0"
"6","12","23","0","0","13","1.1","0.12","0","13","0","0"
"6","13","0","0","0","13","1.1","0.12","0","13","0","0"
